2019-11-12 20:47:58.120 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.nsapi.niceschoolapi.NiceschoolapiApplication for test class com.nsapi.niceschoolapi.NiceschoolapiApplicationTests
2019-11-12 20:47:58.539 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-11-12 20:47:58.620 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@957e06, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@32502377, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2c1b194a, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4dbb42b7, org.springframework.test.context.support.DirtiesContextTestExecutionListener@66f57048, org.springframework.test.context.transaction.TransactionalTestExecutionListener@550dbc7a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@21282ed8, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@36916eb0, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@7bab3f1a, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@437da279, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@23c30a20, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1e1a0406]
2019-11-12 20:54:59.920 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.nsapi.niceschoolapi.NiceschoolapiApplicationTests], using SpringBootContextLoader
2019-11-12 20:54:59.946 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.nsapi.niceschoolapi.NiceschoolapiApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-11-12 20:54:59.949 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.nsapi.niceschoolapi.NiceschoolapiApplicationTests]: NiceschoolapiApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-11-12 20:55:00.457 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.nsapi.niceschoolapi.NiceschoolapiApplication for test class com.nsapi.niceschoolapi.NiceschoolapiApplicationTests
2019-11-12 20:55:00.982 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-11-12 20:55:01.084 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@957e06, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@32502377, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2c1b194a, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4dbb42b7, org.springframework.test.context.support.DirtiesContextTestExecutionListener@66f57048, org.springframework.test.context.transaction.TransactionalTestExecutionListener@550dbc7a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@21282ed8, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@36916eb0, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@7bab3f1a, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@437da279, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@23c30a20, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1e1a0406]
2019-11-12 20:55:55.488 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.nsapi.niceschoolapi.NiceschoolapiApplicationTests], using SpringBootContextLoader
2019-11-12 20:55:55.533 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.nsapi.niceschoolapi.NiceschoolapiApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-11-12 20:55:55.536 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.nsapi.niceschoolapi.NiceschoolapiApplicationTests]: NiceschoolapiApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-11-12 20:55:55.925 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.nsapi.niceschoolapi.NiceschoolapiApplication for test class com.nsapi.niceschoolapi.NiceschoolapiApplicationTests
2019-11-12 20:55:56.325 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-11-12 20:55:56.439 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@957e06, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@32502377, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2c1b194a, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4dbb42b7, org.springframework.test.context.support.DirtiesContextTestExecutionListener@66f57048, org.springframework.test.context.transaction.TransactionalTestExecutionListener@550dbc7a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@21282ed8, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@36916eb0, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@7bab3f1a, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@437da279, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@23c30a20, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1e1a0406]
2019-11-12 20:56:53.645 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.nsapi.niceschoolapi.NiceschoolapiApplicationTests], using SpringBootContextLoader
2019-11-12 20:56:53.671 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.nsapi.niceschoolapi.NiceschoolapiApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-11-12 20:56:53.675 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.nsapi.niceschoolapi.NiceschoolapiApplicationTests]: NiceschoolapiApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-11-12 20:56:54.118 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.nsapi.niceschoolapi.NiceschoolapiApplication for test class com.nsapi.niceschoolapi.NiceschoolapiApplicationTests
2019-11-12 20:56:54.550 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-11-12 20:56:54.643 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@957e06, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@32502377, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2c1b194a, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4dbb42b7, org.springframework.test.context.support.DirtiesContextTestExecutionListener@66f57048, org.springframework.test.context.transaction.TransactionalTestExecutionListener@550dbc7a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@21282ed8, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@36916eb0, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@7bab3f1a, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@437da279, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@23c30a20, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1e1a0406]
2019-11-12 21:03:25.766 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.nsapi.niceschoolapi.NiceschoolapiApplicationTests], using SpringBootContextLoader
2019-11-12 21:03:25.793 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.nsapi.niceschoolapi.NiceschoolapiApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
